2026/04/20 20:00:57 [error] 206#206: *1360 open() "/var/www/html/laravel/.env" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /laravel/.env HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 208#208: *1366 open() "/var/www/html/config/database.yml" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /config/database.yml HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1367 open() "/var/www/html/config/secrets.yml" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /config/secrets.yml HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1362 open() "/var/www/html/config/mail.php" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /config/mail.php HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1364 open() "/var/www/html/actuator/env" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /actuator/env HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1363 open() "/var/www/html/actuator/heapdump" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /actuator/heapdump HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 208#208: *1366 open() "/var/www/html/application.properties" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /application.properties HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1367 open() "/var/www/html/application.yml" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /application.yml HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1362 open() "/var/www/html/appsettings.json" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /appsettings.json HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1364 open() "/var/www/html/web.config" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /web.config HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1363 open() "/var/www/html/.gitlab-ci.yml" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /.gitlab-ci.yml HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 208#208: *1366 open() "/var/www/html/terraform.tfstate" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /terraform.tfstate HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1367 open() "/var/www/html/terraform.tfvars" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /terraform.tfvars HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1360 open() "/var/www/html/secrets.json" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /secrets.json HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1362 open() "/var/www/html/secrets.yml" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /secrets.yml HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1363 open() "/var/www/html/credentials.json" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /credentials.json HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 208#208: *1366 open() "/var/www/html/.git/config" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /.git/config HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1367 open() "/var/www/html/.git/HEAD" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /.git/HEAD HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1362 open() "/var/www/html/.git-credentials" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /.git-credentials HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1363 open() "/var/www/html/backup.sql" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /backup.sql HTTP/1.1", host: "212.33.46.41"
2026/04/20 20:00:57 [error] 206#206: *1360 open() "/var/www/html/dump.sql" failed (2: No such file or directory), client: 103.215.75.70, server: localhost-nginx-proxy-manager, request: "GET /dump.sql HTTP/1.1", host: "212.33.46.41"
